"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"103.118.48.0","servers.linkchina.com.cn","Hong Kong","","","LinkChina Telecom Global Limited.","135386","22.2578","114.1657"
"103.119.124.0","","Hong Kong","","","Leidc Co., Limited","137992","22.2578","114.1657"
"103.119.128.0","","Hong Kong","","","SUNIWAY GROUP LIMITED","137990","22.2578","114.1657"
"103.119.132.0","core1.hk.hkbri.com","Hong Kong","","","HONG KONG BRIDGE INFO-TECH LIMITED","137969","22.2578","114.1657"
"103.119.137.0","","Hong Kong","","","Kingviews Adamas Systems Limited","137993","22.2578","114.1657"
"103.120.24.0","","Hong Kong","","","Sun Network Hong Kong Limited - HongKong Backbone","136800","22.2578","114.1657"
"103.120.80.0","","Hong Kong","","","West263 International Limited","139021","22.2578","114.1657"
"103.120.109.0","","Hong Kong","","","PT. AIA FINANCIAL","64020","22.2578","114.1657"
"103.120.212.0","","Hong Kong","","","Dimension Network & Communication Limited","59371","22.2578","114.1657"
"103.120.228.0","core1.hk.hkbri.com","Hong Kong","","","HONG KONG BRIDGE INFO-TECH LIMITED","137969","22.2578","114.1657"
"103.122.92.0","","Hong Kong","","","HK Kwaifong Group Limited","133115","22.2578","114.1657"
"103.123.28.0","","Hong Kong","","","Nevigate Communications S Pte Ltd","132829","22.2578","114.1657"
"103.123.100.0","","Taiwan","Taipei City","Taipei","Advanced Information Company Limited","38047","25.0504","121.5324"
"103.124.155.0","","Hong Kong","","","Chu Hai College of Higher Education","138400","22.2578","114.1657"
"103.124.192.0","","Hong Kong","","","Netey Networks LLC","138402","22.2578","114.1657"
"103.125.115.0","","Hong Kong","","","","","22.2578","114.1657"
"103.126.24.0","","Hong Kong","","","OceanBlue Cloud Technology Limited","138456","22.2578","114.1657"
"103.126.92.0","","Hong Kong","","","NETEASE HONG KONG LIMITED","137263","22.2578","114.1657"
"103.126.227.0","","Hong Kong","","","PrimeCredit Limited","138485","22.2578","114.1657"
"103.126.242.0","","Hong Kong","","","","","22.2578","114.1657"
"103.127.24.0","","Hong Kong","","","XLC GLOBAL","9744","22.2578","114.1657"
"103.127.80.0","","Hong Kong","","","LEMON TELECOMMUNICATIONS LIMITED","132325","22.2578","114.1657"
"103.127.128.0","","Hong Kong","","","CommVerge Solutions Limited","138516","22.2578","114.1657"
"103.127.248.0","","Hong Kong","","","ADC GROUP CO.,LIMITED","24373","22.2578","114.1657"
"103.129.196.0","","Malaysia","","","LIGHT CLOUD TECHNOLOGY","135542","2.5","112.5"
"103.129.252.0","","Hong Kong","","","NETEASE HONG KONG LIMITED","137263","22.2578","114.1657"
"103.130.200.0","","Hong Kong","","","","","22.2578","114.1657"
"103.131.34.0","","Hong Kong","","","","","22.2578","114.1657"
"103.131.44.0","","Hong Kong","","","Reasonable Software House Limited","133054","22.2578","114.1657"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"103.131.204.0","","Hong Kong","Kowloon City","Tsimshatsui","Infinivan Incorporated","135607","22.3","114.1667"
"103.132.48.0","","Hong Kong","","","","","22.2578","114.1657"
"103.133.72.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"103.133.74.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"103.133.88.0","","N/A","N/A","N/A","","","0","0"
"103.133.92.0","","Hong Kong","","","SUPERCLOUDS LIMITED","138571","22.2578","114.1657"
"103.133.190.0","","Hong Kong","","","","","22.2578","114.1657"
"103.134.86.0","","Hong Kong","","","5th Floor, Lakeside 2","45485","22.2578","114.1657"
"103.134.140.0","","Hong Kong","","","CAMBO HK TECHNOLOGY I.S.P CO., LIMITED","138607","22.2578","114.1657"
"103.134.144.0","","Hong Kong","","","ASLINE LIMITED","18013","22.2578","114.1657"
"103.135.100.0","","Hong Kong","Sha Tin","Shatin","Anchnet Asia Limited","137443","22.3829","114.1779"
"103.135.104.0","","Hong Kong","","","PPIP Associated Communication Limited","134829","22.2578","114.1657"
"103.135.140.0","","Hong Kong","","","G3S Technologies Co., Limited","138645","22.2578","114.1657"
"103.135.144.0","","Hong Kong","","","ASLINE LIMITED","18013","22.2578","114.1657"
"103.135.248.0","Host-By.DMIT.com","Hong Kong","","","DMIT","54574","22.2578","114.1657"
"103.136.148.0","","Hong Kong","","","Brother Internet Technology Co.,Ltd","134428","22.2578","114.1657"
"103.136.184.0","","United States","California","San Jose","Kirino LLC","41378","37.3326","-121.89"
"103.136.192.0","","Hong Kong","","","Dimension Network & Communication Limited","59371","22.2578","114.1657"
"103.136.248.0","","Thailand","Bangkok","Bangkok","Kaopu Cloud HK Limited","138915","13.7512","100.5172"
"103.137.41.0","","Hong Kong","","","EMPEROR INVESTMENT MANAGEMENT LIMITED","138921","22.2578","114.1657"
"103.137.150.0","","Hong Kong","","","China International Business Limited","138994","22.2578","114.1657"
"103.137.177.0","","Hong Kong","","","HKT Limited","4515","22.2578","114.1657"
"103.138.32.0","","Hong Kong","Central and Western District","Central","","","22.2908","114.1501"
"103.138.72.0","","United States","California","San Jose","Eons Data Communications Limited","138997","37.3388","-121.8916"
"103.138.148.0","","Hong Kong","","","Sun Network Hong Kong Limited - HongKong Backbone","38197","22.2578","114.1657"
"103.139.90.0","","Hong Kong","Central and Western District","Central","Starch Works","139240","22.2908","114.1501"
"103.139.142.0","","Hong Kong","","","Chu Hai College of Higher Education","138400","22.2578","114.1657"
"103.139.198.0","","Hong Kong","","","Ezlink Cloud Technology Co., Limted","135293","22.2578","114.1657"
"103.140.68.0","","Hong Kong","","","Tianxin Group Co., Limited","133041","22.2578","114.1657"
"103.140.149.0","","Hong Kong","","","HKIC Tech Limited","139262","22.2578","114.1657"
"103.140.150.0","","Hong Kong","","","HONG KONG SPEED NETWORK TECHNOLOGY CO., LIMITED","139265","22.2578","114.1657"
"103.140.154.0","","Hong Kong","","","PERFORMIVE","46562","22.2578","114.1657"
"103.140.156.0","","Hong Kong","","","DREAM POWER TECHNOLOGY LIMITED","136744","22.2578","114.1657"
"103.140.170.0","","Hong Kong","","","Lucky Tone Communications Ltd.","55361","22.2578","114.1657"
"103.140.226.0","","Hong Kong","","","","","22.2578","114.1657"
"103.140.238.0","","Hong Kong","","","UFO Network Limited","139293","22.2578","114.1657"
"103.141.0.0","","Hong Kong","","","SANREN DATA LIMITED","139330","22.2578","114.1657"
"103.141.16.0","","Hong Kong","","","","","22.2578","114.1657"
"103.141.72.0","","Hong Kong","","","HONG KONG EVERGRANDE ENTERPRISE GROUP CO., LIMITED","139327","22.2578","114.1657"
"103.141.118.0","","Hong Kong","","","HONGKONG LINK INFINITY TECHNOLOGY LIMITED","135110","22.2578","114.1657"
"103.141.130.0","","Hong Kong","","","Gigabitbank Global","136933","22.2578","114.1657"
"103.141.185.0","","Hong Kong","","","","","22.2578","114.1657"
"103.141.220.0","","Hong Kong","","","PEGTECHINC","54600","22.2578","114.1657"
"103.141.236.0","","Hong Kong","","","TWOWIN CO., LIMITED","133929","22.2578","114.1657"
"103.142.8.0","","Hong Kong","","","LEMON TELECOMMUNICATIONS LIMITED","132325","22.2578","114.1657"
"103.142.36.0","","Hong Kong","","","PEGTECHINC","54600","22.2578","114.1657"
"103.142.46.0","","Hong Kong","","","","","22.2578","114.1657"
"103.142.84.0","","Hong Kong","","","PEGTECHINC","54600","22.2578","114.1657"
"103.142.86.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.142.100.0","","Hong Kong","","","Hong Kong FireLine Network LTD","136950","22.2578","114.1657"
"103.142.130.0","","United States","New Jersey","Newark","","","40.7417","-74.2183"
"103.142.146.0","","Hong Kong","","","19 Chun Wang Street, Tseung Kwan O Industrial Estate, N.T. Hong Kong","135581","22.2578","114.1657"
"103.142.244.0","","Hong Kong","","","Antbox Networks Limited","138995","22.2578","114.1657"
"103.142.246.0","","Hong Kong","","","PEGTECHINC","54600","22.2578","114.1657"
"103.143.10.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.143.12.0","","Hong Kong","","","LEMON TELECOMMUNICATIONS LIMITED","132325","22.2578","114.1657"
"103.143.14.0","","Hong Kong","","","HONG KONG Megalayer Technology Co.,Limited","139646","22.2578","114.1657"
"103.143.26.0","","Hong Kong","","","PEGTECHINC","54600","22.2578","114.1657"
"103.143.28.0","","Hong Kong","","","19 Chun Wang Street, Tseung Kwan O Industrial Estate, N.T. Hong Kong","135581","22.2578","114.1657"
"103.143.72.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.143.80.0","","Hong Kong","","","LUCIDACLOUD LIMITED","139659","22.2578","114.1657"
"103.143.82.0","","Hong Kong","","","GY Consultancy Group Inc.","133778","22.2578","114.1657"
"103.143.86.0","103.143.86.0.ptr.rootnetworks.com","Hong Kong","","","LoadEdge Limited","32708","22.2578","114.1657"
"103.143.158.0","","Hong Kong","","","Hong Kong FireLine Network LTD","136950","22.2578","114.1657"
"103.143.160.0","","Hong Kong","Central and Western District","","TWOWIN CO., LIMITED","133929","22.2908","114.1501"
"103.143.230.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.143.238.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.143.248.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.144.2.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.144.28.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.144.58.0","","Hong Kong","","","","","22.2578","114.1657"
"103.144.96.0","","Hong Kong","","","DBS Bank Hong Kong Limited","133852","22.2578","114.1657"
"103.144.162.0","","","","","YISU CLOUD LTD","138152","",""
"103.144.196.0","","Hong Kong","","","Hong Kong FireLine Network LTD","136950","22.2578","114.1657"
"103.144.218.0","","Indonesia","Jakarta","Slipi","Gigabitbank Global","136933","-6.1946","106.8095"
"103.144.238.0","","","","","YISU CLOUD LTD","138152","",""
"103.144.242.0","","Hong Kong","","","YISU CLOUD LTD","136970","22.2578","114.1657"
"103.144.244.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.144.246.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.145.20.0","","Hong Kong","","","Leaseweb Asia Pacific pte. ltd.","59253","22.2578","114.1657"
"103.145.58.0","","Singapore","","Kampong Ulu Jurong","KLAYER LLC","18254","1.3342","103.7266"
"103.145.84.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.145.90.0","","Hong Kong","","","Guangdong Cloudbase Technology Co., Ltd.","63631","22.2578","114.1657"
"103.145.104.0","","Hong Kong","","","PEGTECHINC","54600","22.2578","114.1657"
"103.145.114.0","","Taiwan","","","Zeyond Limited","140883","24","121"
"103.145.144.0","","Hong Kong","","","ANLIAN NETWORK TECHNOLOGY CO., LIMITED","139811","22.2578","114.1657"
"103.145.152.0","","","","","YISU CLOUD LTD","142403","",""
"103.146.8.0","","Hong Kong","","","COMMRUN COMMUNICATION SERVICE HONGKONG CO., LIMITED","139836","22.2578","114.1657"
"103.146.12.0","","Hong Kong","","","YISU CLOUD LTD","136970","22.2578","114.1657"
"103.146.14.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.146.50.0","","Hong Kong","","","YISU CLOUD LTD","136970","22.2578","114.1657"
"103.146.52.0","","Hong Kong","","","YISU CLOUD LTD","138152","22.2578","114.1657"
"103.146.78.0","","Hong Kong","","","Vocom International Telecommunications AP Area","45250","22.2578","114.1657"
"103.146.82.0","","Hong Kong","","","CHINA INTERNATIONAL CRANCLOUD CO., LIMITED","139851","22.2578","114.1657"
"103.146.100.0","","Hong Kong","","","Cloud Iv Limited","63889","22.2578","114.1657"
"103.146.140.0","","Hong Kong","","","YISU CLOUD LTD","136970","22.2578","114.1657"
"103.146.142.0","","Hong Kong","","","","","22.2578","114.1657"
"103.146.158.0","","Hong Kong","","","YISU CLOUD LTD","136970","22.2578","114.1657"
"103.146.178.0","","Hong Kong","","","Gigabitbank Global","136933","22.2578","114.1657"
"103.147.14.0","","Hong Kong","","","","","22.2578","114.1657"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"103.147.16.0","","Hong Kong","","","","","22.2578","114.1657"
"103.147.18.0","","Hong Kong","","","","","22.2578","114.1657"
"103.147.20.0","","Hong Kong","","","","","22.2578","114.1657"
"103.147.45.0","","Hong Kong","","","HK Kwaifong Group Limited","133115","22.2578","114.1657"
"103.147.172.0","","Hong Kong","","","ByteDynasty Limited","141376","22.2578","114.1657"
"103.147.196.0","","Hong Kong","","","","","22.2578","114.1657"
"103.147.200.0","","Hong Kong","","","","","22.2578","114.1657"
"103.147.202.0","","Hong Kong","","","","","22.2578","114.1657"
"103.147.204.0","","Hong Kong","","","","","22.2578","114.1657"
"103.147.224.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"103.147.234.0","","Hong Kong","","","","","22.2578","114.1657"
"103.147.252.0","","Hong Kong","","","","","22.2578","114.1657"
"103.148.36.0","","Hong Kong","","","","","22.2578","114.1657"
"103.148.58.0","","Hong Kong","","","LUCIDACLOUD LIMITED","139659","22.2578","114.1657"
"103.148.106.0","","N/A","N/A","N/A","","","0","0"
"103.148.116.0","","Hong Kong","","","HONGKONG LINK INFINITY TECHNOLOGY LIMITED","135110","22.2578","114.1657"
"103.148.122.0","","N/A","N/A","N/A","","","0","0"
"103.148.124.0","","Hong Kong","","","Gigabitbank Global","136933","22.2578","114.1657"
"103.148.134.0","","N/A","N/A","N/A","","","0","0"
"103.148.145.0","","Hong Kong","","","Create Prominent Information Limited","140214","22.2578","114.1657"
"103.148.150.0","","Hong Kong","","","Cloud Iv Limited","63889","22.2578","114.1657"
"103.148.186.0","","Hong Kong","","","STARCLOUD GLOBAL PTE., LTD.","140224","22.2578","114.1657"
"103.148.202.0","","Hong Kong","","","XIANGAO INTERNATIONAL TELECOMMUNICATION LIMITED","132369","22.2578","114.1657"
"103.148.218.0","","Hong Kong","","","Hong Kong Communications International Co., Limited","140227","22.2578","114.1657"
"103.148.226.0","","Hong Kong","","","CNSERVERS","40065","22.2578","114.1657"
"103.148.231.0","","Hong Kong","","","CommVerge Solutions Limited","138516","22.2578","114.1657"
"103.148.244.0","","Hong Kong","","","High Family Technology Co., Limited","142032","22.2578","114.1657"
"103.149.4.0","","N/A","N/A","N/A","","","0","0"
"103.149.26.0","","Hong Kong","Central and Western District","Central","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","22.2908","114.1501"
"103.149.40.0","","Hong Kong","Sai Kung District","Tseung Kwan O","Ipxo Limited","206150","22.2908","114.1501"
"103.149.62.0","","Hong Kong","","","VECLOUD LIMITED","132139","22.2578","114.1657"
"103.149.82.0","","Hong Kong","","","","","22.2578","114.1657"
"103.149.83.0","","Hong Kong","","","KERING ASIA PACIFIC LIMITED","137405","22.2578","114.1657"
"103.149.90.0","","Hong Kong","","","High Family Technology Co., Limited","142032","22.2578","114.1657"
"103.149.92.0","","Hong Kong","","","High Family Technology Co., Limited","142032","22.2578","114.1657"
"103.149.102.0","","Hong Kong","","","LeeWrangler Hong Kong Limited","140240","22.2578","114.1657"
"103.149.128.0","","Hong Kong","","","ACT International Telecom Limited","135572","22.2578","114.1657"
"103.149.149.0","","Hong Kong","","","ASIAPAY HK LIMITED","140304","22.2578","114.1657"
"103.149.152.0","","Hong Kong","","","PEGTECHINC","54600","22.2578","114.1657"
"103.149.162.0","undefined.hostname.localhost","Hong Kong","","","Blinkload Technology Co., Ltd","9833","22.2578","114.1657"
"103.149.182.0","","Hong Kong","","","PEGTECHINC","54600","22.2578","114.1657"
"103.149.200.0","","Hong Kong","","","High Family Technology Co., Limited","142032","22.2578","114.1657"
"103.150.28.0","","Hong Kong","","","","","22.2578","114.1657"
"103.150.54.0","","United States","California","Santa Clara","TERAEXCH","399077","37.3526","-121.9541"
"103.150.104.0","","Hong Kong","","","China International Business Limited","138994","22.2578","114.1657"
"103.150.118.0","","Hong Kong","","","Hong Kong Beecloud System Technology Services Limited","140570","22.2578","114.1657"
"103.150.184.0","","Hong Kong","","","HK TESUCH GLOBAL CO., LIMITED","140591","22.2578","114.1657"
"103.150.199.0","","Hong Kong","","","","","22.2578","114.1657"
"103.150.212.0","","Hong Kong","","","Guangdong Yunjie Communication Co., Ltd.","139726","22.2578","114.1657"
"103.150.250.0","","Hong Kong","","","ASIA-ISP CO., LIMITED","140614","22.2578","114.1657"
"103.151.134.0","","Hong Kong","","","Arriga International Limited","140671","22.2578","114.1657"
"103.151.146.0","","Hong Kong","","","","","22.2578","114.1657"
"103.151.160.0","","Hong Kong","","","","","22.2578","114.1657"
"103.151.172.0","","Hong Kong","","","HDTIDC LIMITED","136038","22.2578","114.1657"
"103.151.200.0","","Hong Kong","","","","","22.2578","114.1657"
"103.151.201.0","","Hong Kong","","","JANE-STREET","14969","22.2578","114.1657"
"103.151.210.0","","Hong Kong","","","Doo Technology Limited","137930","22.2578","114.1657"
"103.151.250.0","","Hong Kong","","","","","22.2578","114.1657"
"103.152.34.0","100g-1-0.r00.eic.hkg.core.apernet.io","Hong Kong","","","Aperture Science Limited","38008","22.2578","114.1657"
"103.152.82.0","","Hong Kong","","","","","22.2578","114.1657"
"103.152.194.0","","Hong Kong","","","","","22.2578","114.1657"
"103.152.206.0","","Hong Kong","","","OceanBlue Cloud Technology Limited","138456","22.2578","114.1657"
"103.152.210.0","","Hong Kong","","","","","22.2578","114.1657"
"103.153.16.0","","Hong Kong","","","","","22.2578","114.1657"
"103.153.124.0","","Hong Kong","","","STAR INTELLITECH HK LIMITED","140925","22.2578","114.1657"
"103.153.162.0","","Hong Kong","","","ChangXin Group China Corporation Limited","140944","22.2578","114.1657"
"103.154.104.0","","Hong Kong","","","","","22.2578","114.1657"
"103.154.182.0","","Hong Kong","","","","","22.2578","114.1657"
"103.155.13.0","","Hong Kong","","","United Network Solutions Limited","141029","22.2578","114.1657"
"103.155.60.0","","Hong Kong","","","Sky Telecom State Company","132513","22.2578","114.1657"
"103.155.86.0","","Hong Kong","","","ZEN-ECN","21859","22.2578","114.1657"
